,Ward ID,Month,Monthly_Burglaries,Ward Name,Ward_Area,Monthly_Crime_Density,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase
13878,E05013736,2023-01-01,5,College Park & Old Oak,3.4316690685201223,1.4570169501094132,8.98,3.33,6.31,7.81,1.0,4.48,3.28,81.42,1.87,54.84,16.8,0.02,0.17,36.27,23.48,219.62,1014.88,61.02,20.23,22.31,1.92,1.45,0.47
13879,E05013736,2023-02-01,7,College Park & Old Oak,3.4316690685201223,2.0398237301531785,10.21,3.88,6.85,9.28,2.03,5.29,3.41,79.56,0.17,39.29,4.17,0.0,0.01,29.99,18.92,190.52,1028.43,60.99,21.12,40.12,3.47,2.29,0.49
13880,E05013736,2023-03-01,4,College Park & Old Oak,3.4316690685201223,1.1656135600875306,11.09,5.96,8.39,10.27,3.85,6.95,4.56,77.71,2.87,80.65,29.44,0.05,0.05,38.26,24.47,184.55,1008.06,84.1,19.0,57.43,4.95,2.74,0.46
13881,E05013736,2023-04-01,11,College Park & Old Oak,3.4316690685201223,3.2054372902407096,14.21,6.65,10.14,14.21,4.91,9.21,4.73,70.88,2.05,56.67,15.97,0.0,0.0,32.87,20.79,175.1,1016.26,59.6,24.18,111.4,9.61,5.2,0.48
13882,E05013736,2023-05-01,8,College Park & Old Oak,3.4316690685201223,2.331227120175061,17.93,10.13,13.92,17.93,9.62,13.84,7.82,68.35,0.76,32.26,7.12,0.0,0.0,30.94,19.68,127.97,1022.57,53.8,25.42,136.51,11.78,6.32,0.46
13883,E05013736,2023-06-01,5,College Park & Old Oak,3.4316690685201223,1.4570169501094132,24.58,14.28,19.17,24.37,14.23,19.12,11.09,61.73,0.43,33.33,3.61,0.0,0.0,31.65,20.18,140.22,1017.73,39.76,23.46,164.36,14.2,7.07,0.48
13884,E05013736,2023-07-01,7,College Park & Old Oak,3.4316690685201223,2.0398237301531785,21.61,14.39,17.92,21.58,14.39,17.91,11.91,69.79,1.44,77.42,15.86,0.0,0.0,36.98,23.92,240.54,1010.94,63.55,19.55,132.98,11.5,6.32,0.46
13885,E05013736,2023-08-01,17,College Park & Old Oak,3.4316690685201223,4.953857630372005,22.16,14.45,18.05,22.15,14.45,18.05,12.7,72.57,1.22,58.06,10.89,0.0,0.0,31.28,20.31,233.42,1013.31,56.93,18.08,115.7,9.96,6.77,0.49
13886,E05013736,2023-09-01,11,College Park & Old Oak,3.4316690685201223,3.2054372902407096,23.82,14.94,18.99,23.84,14.88,18.99,13.68,73.4,1.67,40.0,7.08,0.0,0.0,30.79,19.81,171.04,1014.15,48.0,16.56,86.08,7.45,4.7,0.5
13887,E05013736,2023-10-01,11,College Park & Old Oak,3.4316690685201223,3.2054372902407096,17.57,10.89,13.82,17.57,10.54,13.71,10.58,81.84,2.29,64.52,18.15,0.0,0.0,31.95,19.23,204.62,1007.01,54.66,16.44,44.78,3.85,2.87,0.49
13888,E05013736,2023-11-01,11,College Park & Old Oak,3.4316690685201223,3.2054372902407096,11.26,5.85,8.5,10.88,3.64,7.26,5.88,84.07,2.44,76.67,21.25,0.0,0.0,35.44,21.81,248.72,1004.55,58.97,15.21,22.79,1.98,1.63,0.5
13889,E05013736,2023-12-01,14,College Park & Old Oak,3.4316690685201223,4.079647460306357,10.55,6.35,8.64,10.0,4.25,7.34,5.99,83.83,2.34,74.19,20.3,0.0,0.0,43.16,25.6,227.05,1010.95,77.68,14.28,13.25,1.14,1.03,0.49
13890,E05013736,2024-01-01,12,College Park & Old Oak,3.4316690685201223,3.496840680262592,8.45,3.53,6.03,7.0,0.69,3.8,2.16,76.77,1.53,45.16,9.01,0.01,0.0,44.58,25.85,198.79,1017.08,63.23,15.02,26.74,2.32,1.71,0.5
13891,E05013736,2024-02-01,7,College Park & Old Oak,3.4316690685201223,2.0398237301531785,12.12,7.07,9.39,11.72,5.28,8.31,6.5,82.7,3.09,86.21,20.55,0.0,0.0,42.76,24.66,214.8,1009.37,76.24,14.74,44.47,3.88,2.55,0.47
13892,E05013736,2024-03-01,7,College Park & Old Oak,3.4316690685201223,2.0398237301531785,12.62,6.82,9.5,12.38,4.97,8.38,5.67,78.01,2.51,58.06,15.99,0.0,0.0,39.75,22.68,185.12,1004.96,69.62,13.34,89.73,7.71,4.9,0.5
13893,E05013736,2024-04-01,6,College Park & Old Oak,3.4316690685201223,1.748420340131296,14.54,8.14,11.06,14.5,6.39,10.22,5.49,69.94,1.38,56.67,14.44,0.0,0.0,43.91,26.51,224.28,1013.03,63.4,16.26,129.48,11.18,6.13,0.47
13894,E05013736,2024-05-01,10,College Park & Old Oak,3.4316690685201223,2.9140339002188265,18.91,11.32,14.97,18.91,11.12,14.93,10.2,74.9,2.28,54.84,14.65,0.0,0.0,29.63,18.48,168.32,1012.4,57.08,14.48,124.38,10.75,6.06,0.5
13895,E05013736,2024-06-01,8,College Park & Old Oak,3.4316690685201223,2.331227120175061,20.74,11.59,16.47,20.74,11.51,16.46,9.37,64.65,0.44,26.67,5.0,0.0,0.0,31.8,20.09,212.87,1014.41,45.8,17.45,152.92,13.19,7.4,0.47
13896,E05013736,2024-07-01,9,College Park & Old Oak,3.4316690685201223,2.622630510196944,22.61,14.23,18.41,22.55,14.23,18.4,12.47,70.37,2.19,51.61,11.29,0.0,0.0,33.63,20.02,214.58,1013.7,53.05,16.96,128.65,11.14,5.81,0.47
13897,E05013736,2024-08-01,7,College Park & Old Oak,3.4316690685201223,2.0398237301531785,23.72,15.23,19.3,23.86,15.23,19.33,12.98,68.52,0.52,38.71,5.24,0.0,0.0,37.0,22.77,213.61,1013.85,45.94,15.89,118.75,10.26,6.39,0.49
13898,E05013736,2024-09-01,7,College Park & Old Oak,3.4316690685201223,2.0398237301531785,19.54,12.41,15.68,19.57,12.07,15.58,11.6,78.03,3.4,70.0,19.44,0.0,0.0,32.27,20.02,185.71,1013.93,62.0,17.56,66.72,5.77,3.7,0.5
13899,E05013736,2024-10-01,5,College Park & Old Oak,3.4316690685201223,1.4570169501094132,16.09,10.22,12.96,16.09,9.9,12.85,10.17,83.87,1.53,70.97,15.86,0.0,0.0,28.12,17.08,188.09,1013.81,66.76,15.32,38.4,3.32,2.35,0.5
13900,E05013736,2024-11-01,1,College Park & Old Oak,3.4316690685201223,0.2914033900218826,11.12,6.43,8.76,10.67,5.04,7.78,5.9,82.55,2.01,46.67,12.36,0.0,0.0,30.1,17.44,203.52,1019.94,74.36,12.01,17.79,1.54,1.2,0.49
13901,E05013736,2024-12-01,4,College Park & Old Oak,3.4316690685201223,1.1656135600875306,9.99,6.08,8.09,9.01,3.63,6.26,5.5,84.22,0.97,70.97,15.73,0.0,0.0,37.38,23.07,222.84,1021.51,83.93,14.51,12.52,1.08,0.84,0.46
13902,E05013736,2025-01-01,8,College Park & Old Oak,3.4316690685201223,2.331227120175061,7.32,2.38,4.86,6.14,-0.06,2.97,2.41,84.6,2.29,58.06,15.99,0.14,0.16,30.06,19.15,223.45,1013.37,70.52,21.06,17.63,1.51,1.19,0.48
13903,E05013736,2025-02-01,8,College Park & Old Oak,3.4316690685201223,2.331227120175061,8.41,3.82,6.14,6.74,1.37,4.13,2.99,80.78,1.4,53.57,12.65,0.0,0.0,30.74,19.06,148.48,1021.68,69.19,18.34,32.83,2.83,1.86,0.53
13904,E05013737,2022-03-01,10,Coningham,0.5786918050789928,17.280355298335316,13.2,5.97,9.34,12.67,3.95,8.08,4.2,72.47,1.1,51.61,11.16,0.0,0.0,38.85,19.91,114.5,1021.95,47.87,14.03,72.28,6.24,3.42,0.48
13905,E05013737,2022-04-01,6,Coningham,0.5786918050789928,10.36821317900119,15.31,6.91,11.01,15.07,5.43,10.3,4.05,64.31,0.62,23.33,4.31,0.0,0.0,39.76,21.79,140.97,1015.75,42.7,17.26,125.8,10.82,5.4,0.45
13906,E05013737,2022-05-01,5,Coningham,0.5786918050789928,8.640177649167658,19.1,10.69,14.78,19.1,10.44,14.74,8.69,69.07,1.22,51.61,9.54,0.0,0.0,39.32,20.36,203.75,1018.18,49.61,18.1,125.08,10.78,5.45,0.45
13907,E05013737,2022-06-01,8,Coningham,0.5786918050789928,13.824284238668252,22.21,12.58,17.4,22.12,12.55,17.37,9.99,64.37,0.77,56.67,7.08,0.0,0.0,39.05,21.49,175.65,1015.77,39.87,17.74,155.35,13.38,6.8,0.49
13908,E05013737,2022-07-01,9,Coningham,0.5786918050789928,15.552319768501784,26.24,16.23,21.24,25.87,16.23,21.12,11.35,55.88,0.01,19.35,1.48,0.0,0.0,35.91,19.45,222.57,1020.74,41.06,20.03,168.1,14.5,6.61,0.46
13909,E05013737,2022-08-01,8,Coningham,0.5786918050789928,13.824284238668252,26.32,16.53,21.16,26.01,16.53,21.07,12.61,61.45,2.41,24.14,3.95,0.0,0.0,31.3,17.96,174.62,1017.9,35.43,17.75,124.21,10.7,6.33,0.5
13910,E05013737,2022-09-01,7,Coningham,0.5786918050789928,12.09624870883472,19.91,12.65,16.0,19.91,12.34,15.93,10.87,73.13,1.7,50.0,13.75,0.0,0.0,29.87,17.7,219.79,1013.21,54.55,17.08,82.53,7.12,3.97,0.48
13911,E05013737,2022-10-01,4,Coningham,0.5786918050789928,6.912142119334126,18.12,11.0,14.39,18.12,10.88,14.36,10.92,80.8,2.2,74.19,15.59,0.0,0.0,35.14,20.96,205.8,1014.38,51.73,15.44,47.39,4.07,2.97,0.48
13912,E05013737,2022-11-01,6,Coningham,0.5786918050789928,10.36821317900119,12.96,8.09,10.58,12.83,6.83,9.92,8.11,85.07,3.62,70.0,26.11,0.0,0.0,38.63,23.27,201.47,1007.4,65.92,13.69,22.92,1.96,1.43,0.48
13913,E05013737,2022-12-01,6,Coningham,0.5786918050789928,10.36821317900119,7.98,3.17,5.55,6.98,1.14,3.99,3.25,85.38,1.44,74.19,18.82,0.0,0.45,33.06,18.76,181.35,1011.57,62.64,11.75,15.46,1.31,1.03,0.48
13914,E05013737,2023-01-01,8,Coningham,0.5786918050789928,13.824284238668252,8.98,3.33,6.31,7.81,1.0,4.48,3.28,81.42,1.87,54.84,16.8,0.02,0.17,36.27,23.48,219.62,1014.88,61.02,20.23,22.31,1.92,1.45,0.47
13915,E05013737,2023-02-01,11,Coningham,0.5786918050789928,19.00839082816885,10.21,3.88,6.85,9.28,2.03,5.29,3.41,79.56,0.17,39.29,4.17,0.0,0.01,29.99,18.92,190.52,1028.43,60.99,21.12,40.12,3.47,2.29,0.49
13916,E05013737,2023-03-01,6,Coningham,0.5786918050789928,10.36821317900119,11.09,5.96,8.39,10.27,3.85,6.95,4.56,77.71,2.87,80.65,29.44,0.05,0.05,38.26,24.47,184.55,1008.06,84.1,19.0,57.43,4.95,2.74,0.46
13917,E05013737,2023-04-01,14,Coningham,0.5786918050789928,24.19249741766944,14.21,6.65,10.14,14.21,4.91,9.21,4.73,70.88,2.05,56.67,15.97,0.0,0.0,32.87,20.79,175.1,1016.26,59.6,24.18,111.4,9.61,5.2,0.48
13918,E05013737,2023-05-01,4,Coningham,0.5786918050789928,6.912142119334126,17.93,10.13,13.92,17.93,9.62,13.84,7.82,68.35,0.76,32.26,7.12,0.0,0.0,30.94,19.68,127.97,1022.57,53.8,25.42,136.51,11.78,6.32,0.46
13919,E05013737,2023-06-01,13,Coningham,0.5786918050789928,22.46446188783591,24.58,14.28,19.17,24.37,14.23,19.12,11.09,61.73,0.43,33.33,3.61,0.0,0.0,31.65,20.18,140.22,1017.73,39.76,23.46,164.36,14.2,7.07,0.48
13920,E05013737,2023-07-01,11,Coningham,0.5786918050789928,19.00839082816885,21.61,14.39,17.92,21.58,14.39,17.91,11.91,69.79,1.44,77.42,15.86,0.0,0.0,36.98,23.92,240.54,1010.94,63.55,19.55,132.98,11.5,6.32,0.46
13921,E05013737,2023-08-01,15,Coningham,0.5786918050789928,25.920532947502974,22.16,14.45,18.05,22.15,14.45,18.05,12.7,72.57,1.22,58.06,10.89,0.0,0.0,31.28,20.31,233.42,1013.31,56.93,18.08,115.7,9.96,6.77,0.49
13922,E05013737,2023-09-01,17,Coningham,0.5786918050789928,29.37660400717004,23.82,14.94,18.99,23.84,14.88,18.99,13.68,73.4,1.67,40.0,7.08,0.0,0.0,30.79,19.81,171.04,1014.15,48.0,16.56,86.08,7.45,4.7,0.5
13923,E05013737,2023-10-01,14,Coningham,0.5786918050789928,24.19249741766944,17.57,10.89,13.82,17.57,10.54,13.71,10.58,81.84,2.29,64.52,18.15,0.0,0.0,31.95,19.23,204.62,1007.01,54.66,16.44,44.78,3.85,2.87,0.49
13924,E05013737,2023-11-01,4,Coningham,0.5786918050789928,6.912142119334126,11.26,5.85,8.5,10.88,3.64,7.26,5.88,84.07,2.44,76.67,21.25,0.0,0.0,35.44,21.81,248.72,1004.55,58.97,15.21,22.79,1.98,1.63,0.5
13925,E05013737,2023-12-01,6,Coningham,0.5786918050789928,10.36821317900119,10.55,6.35,8.64,10.0,4.25,7.34,5.99,83.83,2.34,74.19,20.3,0.0,0.0,43.16,25.6,227.05,1010.95,77.68,14.28,13.25,1.14,1.03,0.49
13926,E05013737,2024-01-01,6,Coningham,0.5786918050789928,10.36821317900119,8.45,3.53,6.03,7.0,0.69,3.8,2.16,76.77,1.53,45.16,9.01,0.01,0.0,44.58,25.85,198.79,1017.08,63.23,15.02,26.74,2.32,1.71,0.5
13927,E05013737,2024-02-01,6,Coningham,0.5786918050789928,10.36821317900119,12.12,7.07,9.39,11.72,5.28,8.31,6.5,82.7,3.09,86.21,20.55,0.0,0.0,42.76,24.66,214.8,1009.37,76.24,14.74,44.47,3.88,2.55,0.47
13928,E05013737,2024-03-01,6,Coningham,0.5786918050789928,10.36821317900119,12.62,6.82,9.5,12.38,4.97,8.38,5.67,78.01,2.51,58.06,15.99,0.0,0.0,39.75,22.68,185.12,1004.96,69.62,13.34,89.73,7.71,4.9,0.5
13929,E05013737,2024-04-01,9,Coningham,0.5786918050789928,15.552319768501784,14.54,8.14,11.06,14.5,6.39,10.22,5.49,69.94,1.38,56.67,14.44,0.0,0.0,43.91,26.51,224.28,1013.03,63.4,16.26,129.48,11.18,6.13,0.47
13930,E05013737,2024-05-01,6,Coningham,0.5786918050789928,10.36821317900119,18.91,11.32,14.97,18.91,11.12,14.93,10.2,74.9,2.28,54.84,14.65,0.0,0.0,29.63,18.48,168.32,1012.4,57.08,14.48,124.38,10.75,6.06,0.5
13931,E05013737,2024-06-01,9,Coningham,0.5786918050789928,15.552319768501784,20.74,11.59,16.47,20.74,11.51,16.46,9.37,64.65,0.44,26.67,5.0,0.0,0.0,31.8,20.09,212.87,1014.41,45.8,17.45,152.92,13.19,7.4,0.47
13932,E05013737,2024-07-01,9,Coningham,0.5786918050789928,15.552319768501784,22.61,14.23,18.41,22.55,14.23,18.4,12.47,70.37,2.19,51.61,11.29,0.0,0.0,33.63,20.02,214.58,1013.7,53.05,16.96,128.65,11.14,5.81,0.47
13933,E05013737,2024-08-01,10,Coningham,0.5786918050789928,17.280355298335316,23.72,15.23,19.3,23.86,15.23,19.33,12.98,68.52,0.52,38.71,5.24,0.0,0.0,37.0,22.77,213.61,1013.85,45.94,15.89,118.75,10.26,6.39,0.49
13934,E05013737,2024-09-01,11,Coningham,0.5786918050789928,19.00839082816885,19.54,12.41,15.68,19.57,12.07,15.58,11.6,78.03,3.4,70.0,19.44,0.0,0.0,32.27,20.02,185.71,1013.93,62.0,17.56,66.72,5.77,3.7,0.5
13935,E05013737,2024-10-01,10,Coningham,0.5786918050789928,17.280355298335316,16.09,10.22,12.96,16.09,9.9,12.85,10.17,83.87,1.53,70.97,15.86,0.0,0.0,28.12,17.08,188.09,1013.81,66.76,15.32,38.4,3.32,2.35,0.5
13936,E05013737,2024-11-01,12,Coningham,0.5786918050789928,20.73642635800238,11.12,6.43,8.76,10.67,5.04,7.78,5.9,82.55,2.01,46.67,12.36,0.0,0.0,30.1,17.44,203.52,1019.94,74.36,12.01,17.79,1.54,1.2,0.49
13937,E05013737,2024-12-01,18,Coningham,0.5786918050789928,31.104639537003568,9.99,6.08,8.09,9.01,3.63,6.26,5.5,84.22,0.97,70.97,15.73,0.0,0.0,37.38,23.07,222.84,1021.51,83.93,14.51,12.52,1.08,0.84,0.46
13938,E05013737,2025-01-01,5,Coningham,0.5786918050789928,8.640177649167658,7.32,2.38,4.86,6.14,-0.06,2.97,2.41,84.6,2.29,58.06,15.99,0.14,0.16,30.06,19.15,223.45,1013.37,70.52,21.06,17.63,1.51,1.19,0.48
13939,E05013737,2025-02-01,6,Coningham,0.5786918050789928,10.36821317900119,8.41,3.82,6.14,6.74,1.37,4.13,2.99,80.78,1.4,53.57,12.65,0.0,0.0,30.74,19.06,148.48,1021.68,69.19,18.34,32.83,2.83,1.86,0.53
13940,E05013738,2022-03-01,6,Fulham Reach,0.9129545476311948,6.572068692322034,13.2,5.97,9.34,12.67,3.95,8.08,4.2,72.47,1.1,51.61,11.16,0.0,0.0,38.85,19.91,114.5,1021.95,47.87,14.03,72.28,6.24,3.42,0.48
13941,E05013738,2022-04-01,5,Fulham Reach,0.9129545476311948,5.476723910268362,15.31,6.91,11.01,15.07,5.43,10.3,4.05,64.31,0.62,23.33,4.31,0.0,0.0,39.76,21.79,140.97,1015.75,42.7,17.26,125.8,10.82,5.4,0.45
13942,E05013738,2022-05-01,5,Fulham Reach,0.9129545476311948,5.476723910268362,19.1,10.69,14.78,19.1,10.44,14.74,8.69,69.07,1.22,51.61,9.54,0.0,0.0,39.32,20.36,203.75,1018.18,49.61,18.1,125.08,10.78,5.45,0.45
13943,E05013738,2022-06-01,11,Fulham Reach,0.9129545476311948,12.048792602590396,22.21,12.58,17.4,22.12,12.55,17.37,9.99,64.37,0.77,56.67,7.08,0.0,0.0,39.05,21.49,175.65,1015.77,39.87,17.74,155.35,13.38,6.8,0.49
13944,E05013738,2022-07-01,10,Fulham Reach,0.9129545476311948,10.953447820536724,26.24,16.23,21.24,25.87,16.23,21.12,11.35,55.88,0.01,19.35,1.48,0.0,0.0,35.91,19.45,222.57,1020.74,41.06,20.03,168.1,14.5,6.61,0.46
13945,E05013738,2022-08-01,9,Fulham Reach,0.9129545476311948,9.858103038483051,26.32,16.53,21.16,26.01,16.53,21.07,12.61,61.45,2.41,24.14,3.95,0.0,0.0,31.3,17.96,174.62,1017.9,35.43,17.75,124.21,10.7,6.33,0.5
13946,E05013738,2022-09-01,5,Fulham Reach,0.9129545476311948,5.476723910268362,19.91,12.65,16.0,19.91,12.34,15.93,10.87,73.13,1.7,50.0,13.75,0.0,0.0,29.87,17.7,219.79,1013.21,54.55,17.08,82.53,7.12,3.97,0.48
13947,E05013738,2022-10-01,9,Fulham Reach,0.9129545476311948,9.858103038483051,18.12,11.0,14.39,18.12,10.88,14.36,10.92,80.8,2.2,74.19,15.59,0.0,0.0,35.14,20.96,205.8,1014.38,51.73,15.44,47.39,4.07,2.97,0.48
13948,E05013738,2022-11-01,8,Fulham Reach,0.9129545476311948,8.762758256429379,12.96,8.09,10.58,12.83,6.83,9.92,8.11,85.07,3.62,70.0,26.11,0.0,0.0,38.63,23.27,201.47,1007.4,65.92,13.69,22.92,1.96,1.43,0.48
13949,E05013738,2022-12-01,4,Fulham Reach,0.9129545476311948,4.3813791282146894,7.98,3.17,5.55,6.98,1.14,3.99,3.25,85.38,1.44,74.19,18.82,0.0,0.45,33.06,18.76,181.35,1011.57,62.64,11.75,15.46,1.31,1.03,0.48
13950,E05013738,2023-01-01,6,Fulham Reach,0.9129545476311948,6.572068692322034,8.98,3.33,6.31,7.81,1.0,4.48,3.28,81.42,1.87,54.84,16.8,0.02,0.17,36.27,23.48,219.62,1014.88,61.02,20.23,22.31,1.92,1.45,0.47
13951,E05013738,2023-02-01,4,Fulham Reach,0.9129545476311948,4.3813791282146894,10.21,3.88,6.85,9.28,2.03,5.29,3.41,79.56,0.17,39.29,4.17,0.0,0.01,29.99,18.92,190.52,1028.43,60.99,21.12,40.12,3.47,2.29,0.49
13952,E05013738,2023-03-01,9,Fulham Reach,0.9129545476311948,9.858103038483051,11.09,5.96,8.39,10.27,3.85,6.95,4.56,77.71,2.87,80.65,29.44,0.05,0.05,38.26,24.47,184.55,1008.06,84.1,19.0,57.43,4.95,2.74,0.46
13953,E05013738,2023-04-01,11,Fulham Reach,0.9129545476311948,12.048792602590396,14.21,6.65,10.14,14.21,4.91,9.21,4.73,70.88,2.05,56.67,15.97,0.0,0.0,32.87,20.79,175.1,1016.26,59.6,24.18,111.4,9.61,5.2,0.48
13954,E05013738,2023-05-01,10,Fulham Reach,0.9129545476311948,10.953447820536724,17.93,10.13,13.92,17.93,9.62,13.84,7.82,68.35,0.76,32.26,7.12,0.0,0.0,30.94,19.68,127.97,1022.57,53.8,25.42,136.51,11.78,6.32,0.46
13955,E05013738,2023-06-01,4,Fulham Reach,0.9129545476311948,4.3813791282146894,24.58,14.28,19.17,24.37,14.23,19.12,11.09,61.73,0.43,33.33,3.61,0.0,0.0,31.65,20.18,140.22,1017.73,39.76,23.46,164.36,14.2,7.07,0.48
13956,E05013738,2023-07-01,5,Fulham Reach,0.9129545476311948,5.476723910268362,21.61,14.39,17.92,21.58,14.39,17.91,11.91,69.79,1.44,77.42,15.86,0.0,0.0,36.98,23.92,240.54,1010.94,63.55,19.55,132.98,11.5,6.32,0.46
13957,E05013738,2023-08-01,6,Fulham Reach,0.9129545476311948,6.572068692322034,22.16,14.45,18.05,22.15,14.45,18.05,12.7,72.57,1.22,58.06,10.89,0.0,0.0,31.28,20.31,233.42,1013.31,56.93,18.08,115.7,9.96,6.77,0.49
13958,E05013738,2023-09-01,9,Fulham Reach,0.9129545476311948,9.858103038483051,23.82,14.94,18.99,23.84,14.88,18.99,13.68,73.4,1.67,40.0,7.08,0.0,0.0,30.79,19.81,171.04,1014.15,48.0,16.56,86.08,7.45,4.7,0.5
13959,E05013738,2023-10-01,10,Fulham Reach,0.9129545476311948,10.953447820536724,17.57,10.89,13.82,17.57,10.54,13.71,10.58,81.84,2.29,64.52,18.15,0.0,0.0,31.95,19.23,204.62,1007.01,54.66,16.44,44.78,3.85,2.87,0.49
13960,E05013738,2023-11-01,8,Fulham Reach,0.9129545476311948,8.762758256429379,11.26,5.85,8.5,10.88,3.64,7.26,5.88,84.07,2.44,76.67,21.25,0.0,0.0,35.44,21.81,248.72,1004.55,58.97,15.21,22.79,1.98,1.63,0.5
13961,E05013738,2023-12-01,4,Fulham Reach,0.9129545476311948,4.3813791282146894,10.55,6.35,8.64,10.0,4.25,7.34,5.99,83.83,2.34,74.19,20.3,0.0,0.0,43.16,25.6,227.05,1010.95,77.68,14.28,13.25,1.14,1.03,0.49
13962,E05013738,2024-01-01,7,Fulham Reach,0.9129545476311948,7.667413474375706,8.45,3.53,6.03,7.0,0.69,3.8,2.16,76.77,1.53,45.16,9.01,0.01,0.0,44.58,25.85,198.79,1017.08,63.23,15.02,26.74,2.32,1.71,0.5
13963,E05013738,2024-02-01,11,Fulham Reach,0.9129545476311948,12.048792602590396,12.12,7.07,9.39,11.72,5.28,8.31,6.5,82.7,3.09,86.21,20.55,0.0,0.0,42.76,24.66,214.8,1009.37,76.24,14.74,44.47,3.88,2.55,0.47
13964,E05013738,2024-03-01,7,Fulham Reach,0.9129545476311948,7.667413474375706,12.62,6.82,9.5,12.38,4.97,8.38,5.67,78.01,2.51,58.06,15.99,0.0,0.0,39.75,22.68,185.12,1004.96,69.62,13.34,89.73,7.71,4.9,0.5
13965,E05013738,2024-04-01,8,Fulham Reach,0.9129545476311948,8.762758256429379,14.54,8.14,11.06,14.5,6.39,10.22,5.49,69.94,1.38,56.67,14.44,0.0,0.0,43.91,26.51,224.28,1013.03,63.4,16.26,129.48,11.18,6.13,0.47
13966,E05013738,2024-05-01,9,Fulham Reach,0.9129545476311948,9.858103038483051,18.91,11.32,14.97,18.91,11.12,14.93,10.2,74.9,2.28,54.84,14.65,0.0,0.0,29.63,18.48,168.32,1012.4,57.08,14.48,124.38,10.75,6.06,0.5
13967,E05013738,2024-06-01,9,Fulham Reach,0.9129545476311948,9.858103038483051,20.74,11.59,16.47,20.74,11.51,16.46,9.37,64.65,0.44,26.67,5.0,0.0,0.0,31.8,20.09,212.87,1014.41,45.8,17.45,152.92,13.19,7.4,0.47
13968,E05013738,2024-07-01,5,Fulham Reach,0.9129545476311948,5.476723910268362,22.61,14.23,18.41,22.55,14.23,18.4,12.47,70.37,2.19,51.61,11.29,0.0,0.0,33.63,20.02,214.58,1013.7,53.05,16.96,128.65,11.14,5.81,0.47
13969,E05013738,2024-08-01,5,Fulham Reach,0.9129545476311948,5.476723910268362,23.72,15.23,19.3,23.86,15.23,19.33,12.98,68.52,0.52,38.71,5.24,0.0,0.0,37.0,22.77,213.61,1013.85,45.94,15.89,118.75,10.26,6.39,0.49
13970,E05013738,2024-09-01,9,Fulham Reach,0.9129545476311948,9.858103038483051,19.54,12.41,15.68,19.57,12.07,15.58,11.6,78.03,3.4,70.0,19.44,0.0,0.0,32.27,20.02,185.71,1013.93,62.0,17.56,66.72,5.77,3.7,0.5
13971,E05013738,2024-10-01,12,Fulham Reach,0.9129545476311948,13.144137384644068,16.09,10.22,12.96,16.09,9.9,12.85,10.17,83.87,1.53,70.97,15.86,0.0,0.0,28.12,17.08,188.09,1013.81,66.76,15.32,38.4,3.32,2.35,0.5
13972,E05013738,2024-11-01,9,Fulham Reach,0.9129545476311948,9.858103038483051,11.12,6.43,8.76,10.67,5.04,7.78,5.9,82.55,2.01,46.67,12.36,0.0,0.0,30.1,17.44,203.52,1019.94,74.36,12.01,17.79,1.54,1.2,0.49
13973,E05013738,2024-12-01,3,Fulham Reach,0.9129545476311948,3.286034346161017,9.99,6.08,8.09,9.01,3.63,6.26,5.5,84.22,0.97,70.97,15.73,0.0,0.0,37.38,23.07,222.84,1021.51,83.93,14.51,12.52,1.08,0.84,0.46
13974,E05013738,2025-01-01,4,Fulham Reach,0.9129545476311948,4.3813791282146894,7.32,2.38,4.86,6.14,-0.06,2.97,2.41,84.6,2.29,58.06,15.99,0.14,0.16,30.06,19.15,223.45,1013.37,70.52,21.06,17.63,1.51,1.19,0.48
13975,E05013738,2025-02-01,6,Fulham Reach,0.9129545476311948,6.572068692322034,8.41,3.82,6.14,6.74,1.37,4.13,2.99,80.78,1.4,53.57,12.65,0.0,0.0,30.74,19.06,148.48,1021.68,69.19,18.34,32.83,2.83,1.86,0.53
13976,E05013739,2022-03-01,9,Fulham Town,0.4598653835718598,19.570944718855177,13.2,5.97,9.34,12.67,3.95,8.08,4.2,72.47,1.1,51.61,11.16,0.0,0.0,38.85,19.91,114.5,1021.95,47.87,14.03,72.28,6.24,3.42,0.48
13977,E05013739,2022-04-01,4,Fulham Town,0.4598653835718598,8.698197652824524,15.31,6.91,11.01,15.07,5.43,10.3,4.05,64.31,0.62,23.33,4.31,0.0,0.0,39.76,21.79,140.97,1015.75,42.7,17.26,125.8,10.82,5.4,0.45
13978,E05013739,2022-05-01,6,Fulham Town,0.4598653835718598,13.047296479236785,19.1,10.69,14.78,19.1,10.44,14.74,8.69,69.07,1.22,51.61,9.54,0.0,0.0,39.32,20.36,203.75,1018.18,49.61,18.1,125.08,10.78,5.45,0.45
13979,E05013739,2022-06-01,9,Fulham Town,0.4598653835718598,19.570944718855177,22.21,12.58,17.4,22.12,12.55,17.37,9.99,64.37,0.77,56.67,7.08,0.0,0.0,39.05,21.49,175.65,1015.77,39.87,17.74,155.35,13.38,6.8,0.49
